iteration,plc,namespace,ip,sensor_written_count,sensor_skipped_count,actuator_count,sensor_skipped,actuator.PLC4_PU10,actuator.PLC4_PU10.coil_index,actuator.PLC4_PU11,actuator.PLC4_PU11.coil_index,actuator.PLC4_PU8,actuator.PLC4_PU8.coil_index,sensor.PLC4_T3,sensor.PLC4_T3.md_index,sensor.PLC4_T4,sensor.PLC4_T4.md_index,tag.PU10,tag.PU11,tag.PU8,sensor.PLC9_T7,sensor.PLC9_T7.md_index,sensor.PLC8_T6,sensor.PLC8_T6.md_index,sensor.PLC7_T5,sensor.PLC7_T5.md_index,sensor.PLC3_J14,sensor.PLC3_J14.md_index,sensor.PLC3_J256,sensor.PLC3_J256.md_index,sensor.PLC3_J289,sensor.PLC3_J289.md_index,sensor.PLC3_J300,sensor.PLC3_J300.md_index,sensor.PLC3_J415,sensor.PLC3_J415.md_index,sensor.PLC3_J422,sensor.PLC3_J422.md_index,sensor.PLC3_PU4F,sensor.PLC3_PU4F.md_index,sensor.PLC3_PU5F,sensor.PLC3_PU5F.md_index,sensor.PLC3_PU6F,sensor.PLC3_PU6F.md_index,sensor.PLC3_PU7F,sensor.PLC3_PU7F.md_index,sensor.PLC3_T2,sensor.PLC3_T2.md_index,sensor.PLC3_V2F,sensor.PLC3_V2F.md_index,actuator.PLC2_PU4,actuator.PLC2_PU4.coil_index,actuator.PLC2_PU5,actuator.PLC2_PU5.coil_index,actuator.PLC2_PU6,actuator.PLC2_PU6.coil_index,actuator.PLC2_PU7,actuator.PLC2_PU7.coil_index,actuator.PLC2_V2,actuator.PLC2_V2.coil_index,sensor.PLC2_T1,sensor.PLC2_T1.md_index,tag.PU4,tag.PU5,tag.PU6,tag.PU7,tag.V2,actuator.PLC1_PU1,actuator.PLC1_PU1.coil_index,actuator.PLC1_PU2,actuator.PLC1_PU2.coil_index,sensor.PLC1_J269,sensor.PLC1_J269.md_index,sensor.PLC1_J280,sensor.PLC1_J280.md_index,sensor.PLC1_PU1F,sensor.PLC1_PU1F.md_index,sensor.PLC1_PU2F,sensor.PLC1_PU2F.md_index,tag.PU1,tag.PU2,sensor.PLC5_J302,sensor.PLC5_J302.md_index,sensor.PLC5_J306,sensor.PLC5_J306.md_index,sensor.PLC5_J307,sensor.PLC5_J307.md_index,sensor.PLC5_J317,sensor.PLC5_J317.md_index,sensor.PLC5_PU10F,sensor.PLC5_PU10F.md_index,sensor.PLC5_PU11F,sensor.PLC5_PU11F.md_index,sensor.PLC5_PU8F,sensor.PLC5_PU8F.md_index
53,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,2,False,3,False,4,True,0,2.716106684708265,4,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.356942282605363,4,85.82936792390929,5,22.26208473396052,6,77.85698327602017,7,28.18140247956746,2,0.0,3,34.11253076293068,1
54,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.9393430103676224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,35.65845445967759,5,2.975963031586673,4,94.99434183969953,2,95.01287090436668,3,True,True,,,,,,,,,,,,,,
54,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,31.290355371989303,7,94.77626397885582,4,28.805282593701598,5,28.71210876971874,3,69.65635601598044,6,30.39035441018144,8,32.59200703832142,9,0.0,10,0.0,11,0.0,12,1.609506253051535,1,89.35535817195728,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,True,1,False,2,True,0,5.207191340861357,3,4.25133219941938,4,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37002108356422,4,85.87120690943354,5,22.27531156413633,6,77.94004424396124,7,28.1576475753322,2,0.0,3,34.09529465767204,1
54,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,2,False,3,False,4,True,0,2.717956941807273,4,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.742540132158922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,31.323778979263977,7,94.82014920759826,4,28.840107888019457,5,28.746964339031276,3,69.59671996324013,6,30.42377801975185,8,32.58628842090386,9,0.0,10,0.0,11,0.0,12,1.6597182315148302,1,89.14207588856016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.257818592028855,3,4.191689437237557,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.857477997453898,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,4.001965357758166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,2,False,3,False,4,True,0,2.719899796356856,4,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.383196947510534,4,85.91305844238886,5,22.28863512022327,6,78.0230090678466,7,28.13393011630112,2,0.0,3,34.07809920058901,1
55,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,35.66324536872064,5,2.9759672365388856,4,94.9853627128581,2,95.0038891590968,3,True,True,,,,,,,,,,,,,,
56,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,31.77138085283106,7,95.02609695728138,4,29.254873200746502,5,29.161032260338434,3,69.53707429075314,6,30.871379840693553,8,32.71780151002956,9,0.0,10,0.0,11,0.0,12,1.709746599776608,1,94.03116059138483,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.31152938587161,5,2.9765348050127667,4,93.76752871168209,2,93.78570115999399,3,True,True,,,,,,,,,,,,,,
56,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.972238121809667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.324661722416046,4,65.16426165347333,5,31.324661722418664,6,61.61220035565806,7,0.0,2,0.0,3,0.0,1
56,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,4.064541238962363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.308434253260529,3,4.132046756770052,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.7219347502161355,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.484829590816389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.68501864481239,5,2.9768601382246285,4,93.0633391231317,2,93.08130791308727,3,True,True,,,,,,,,,,,,,,
57,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.898057510711936,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.70385387881562,4,65.13476369439482,5,31.703853878818187,6,61.55311389353183,7,0.0,2,0.0,3,0.0,1
57,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.713010512304095,7,76.87685469784648,4,31.35263323222565,5,31.352633232228317,3,69.47742980456857,6,32.81300962087817,8,0.0,9,0.0,10,0.0,11,0.0,12,1.7639834344372787,1,82.81662687295466,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,4.035042913128535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.745369421264513,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.359316379174544,3,4.072404043883864,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.824168628954851,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.343905697557133,3,4.01276131266394,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.766802956706485,7,76.86144494555718,4,31.407508833296003,5,31.407508833298678,3,69.41779375279498,6,32.86680206720882,8,0.0,9,0.0,10,0.0,11,0.0,12,1.837241685097922,1,82.6374841450388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.7726272869305575,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.70581803040151,5,2.9768782241702216,4,93.0240702853932,2,93.0420277396307,3,True,True,,,,,,,,,,,,,,
58,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.469443951018292,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.734992348123956,4,65.10526545263613,5,31.73499234812653,6,61.487512981438854,7,0.0,2,0.0,3,0.0,1
58,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,4.005544593851425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.749427006932109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.9760462769730935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.328495021222636,3,3.9531186628605326,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.766160697669363,4,65.07576730296088,5,31.76616069767191,6,61.4280470809417,7,0.0,2,0.0,3,0.0,1
59,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.82052614488397,7,76.84603362035777,4,31.462310194771014,5,31.46231019477346,3,69.35816377769952,6,32.920525257311006,8,0.0,9,0.0,10,0.0,11,0.0,12,1.9103414687056528,1,82.45867300195187,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.72663235424481,5,2.9768963153624965,4,92.9847643485111,2,93.0027104598752,3,True,True,,,,,,,,,,,,,,
59,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.7999243744690148,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.453801238996192,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.74746090580391,5,2.97691441684719,4,92.94542559920362,2,92.96336036060214,3,True,True,,,,,,,,,,,,,,
60,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.43793981880691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.87417696564653,7,76.83062425952313,4,31.51703445376398,5,31.517034453766684,3,69.29851773076933,6,32.974176079993384,8,0.0,9,0.0,10,0.0,11,0.0,12,1.9832830738132685,1,82.2803149711433,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.9465479637829617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.8272605175271366,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.797353791815627,4,65.04626914445409,5,31.79735379181809,6,61.36857231940875,7,0.0,2,0.0,3,0.0,1
60,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.313084341296957,3,3.8934761649842358,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.674983096040691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.297673668849313,3,3.8338336279184944,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.7682994685798,5,2.9769325163876164,4,92.906061969696,2,92.92398537633134,3,True,True,,,,,,,,,,,,,,
61,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.9170496541007083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.6008323430350515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.854635524585021,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.421863034856571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.828570820754233,4,65.01677094990329,5,31.828570820756696,6,61.3090433472455,7,0.0,2,0.0,3,0.0,1
61,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.92775455767843,7,76.81521545213428,4,31.571680780095203,5,31.571680780098035,3,69.23886444669776,6,33.02775367394023,8,0.0,9,0.0,10,0.0,11,0.0,12,2.0560669101980977,1,82.1024100526131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.92980539003701,7,76.50579006371787,4,31.577658728082252,5,31.577658728084813,3,69.21145079792902,6,33.02980451336754,8,0.0,9,0.0,10,0.0,11,0.0,12,2.128693379290482,1,81.44569986038164,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.405574354938196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.789686817726928,4,64.95531583660556,5,31.7896868177293,6,61.179323080217,7,0.0,2,0.0,3,0.0,1
62,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.526970026848488,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.282263006953286,3,3.7741909679475327,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.69566597259401,5,2.9768693918350064,4,93.04323639139163,2,93.06119937861016,3,True,True,,,,,,,,,,,,,,
62,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.887551347357686,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.8820491982635588,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.452104860516712,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.265161288092656,3,3.715045456055833,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.388691676712867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
