iteration,poll_md_total,poll_coil_total,poll_error_total,downlink_written_total,downlink_skipped_total,downlink_error_total,downlink.PLC1.error_count,downlink.PLC1.ip,downlink.PLC1.skipped_count,downlink.PLC1.write.PLC2_T1.md_index,downlink.PLC1.write.PLC2_T1.source,downlink.PLC1.write.PLC2_T1.value,downlink.PLC1.written_count,downlink.PLC2.error_count,downlink.PLC2.ip,downlink.PLC2.skipped_count,downlink.PLC2.write.PLC3_T2.md_index,downlink.PLC2.write.PLC3_T2.source,downlink.PLC2.write.PLC3_T2.value,downlink.PLC2.write.PLC4_T3.md_index,downlink.PLC2.write.PLC4_T3.source,downlink.PLC2.write.PLC4_T3.value,downlink.PLC2.write.PLC4_T4.md_index,downlink.PLC2.write.PLC4_T4.source,downlink.PLC2.write.PLC4_T4.value,downlink.PLC2.written_count,downlink.PLC3.error_count,downlink.PLC3.ip,downlink.PLC3.skipped_count,downlink.PLC3.written_count,downlink.PLC4.error_count,downlink.PLC4.ip,downlink.PLC4.skipped_count,downlink.PLC4.write.PLC7_T5.md_index,downlink.PLC4.write.PLC7_T5.source,downlink.PLC4.write.PLC7_T5.value,downlink.PLC4.write.PLC9_T7.md_index,downlink.PLC4.write.PLC9_T7.source,downlink.PLC4.write.PLC9_T7.value,downlink.PLC4.written_count,downlink.PLC5.error_count,downlink.PLC5.ip,downlink.PLC5.skipped_count,downlink.PLC5.written_count,downlink.PLC7.error_count,downlink.PLC7.ip,downlink.PLC7.skipped_count,downlink.PLC7.written_count,downlink.PLC8.error_count,downlink.PLC8.ip,downlink.PLC8.skipped_count,downlink.PLC8.written_count,downlink.PLC9.error_count,downlink.PLC9.ip,downlink.PLC9.skipped_count,downlink.PLC9.written_count,poll.PLC1.coil_count,poll.PLC1.error_count,poll.PLC1.ip,poll.PLC1.md.PLC1_J269,poll.PLC1.md.PLC1_J280,poll.PLC1.md.PLC1_PU1F,poll.PLC1.md.PLC1_PU2F,poll.PLC1.md.PLC2_T1,poll.PLC1.md_count,poll.PLC2.coil_count,poll.PLC2.error_count,poll.PLC2.ip,poll.PLC2.md.PLC2_T1,poll.PLC2.md.PLC3_T2,poll.PLC2.md.PLC4_T3,poll.PLC2.md.PLC4_T4,poll.PLC2.md_count,poll.PLC3.coil_count,poll.PLC3.error_count,poll.PLC3.ip,poll.PLC3.md.PLC3_J14,poll.PLC3.md.PLC3_J256,poll.PLC3.md.PLC3_J289,poll.PLC3.md.PLC3_J300,poll.PLC3.md.PLC3_J415,poll.PLC3.md.PLC3_J422,poll.PLC3.md.PLC3_PU4F,poll.PLC3.md.PLC3_PU5F,poll.PLC3.md.PLC3_PU6F,poll.PLC3.md.PLC3_PU7F,poll.PLC3.md.PLC3_T2,poll.PLC3.md.PLC3_V2F,poll.PLC3.md_count,poll.PLC4.coil_count,poll.PLC4.error_count,poll.PLC4.ip,poll.PLC4.md.PLC4_T3,poll.PLC4.md.PLC4_T4,poll.PLC4.md.PLC7_T5,poll.PLC4.md.PLC9_T7,poll.PLC4.md_count,poll.PLC5.coil_count,poll.PLC5.error_count,poll.PLC5.ip,poll.PLC5.md.PLC5_J302,poll.PLC5.md.PLC5_J306,poll.PLC5.md.PLC5_J307,poll.PLC5.md.PLC5_J317,poll.PLC5.md.PLC5_PU10F,poll.PLC5.md.PLC5_PU11F,poll.PLC5.md.PLC5_PU8F,poll.PLC5.md_count,poll.PLC7.coil_count,poll.PLC7.error_count,poll.PLC7.ip,poll.PLC7.md.PLC7_T5,poll.PLC7.md_count,poll.PLC8.coil_count,poll.PLC8.error_count,poll.PLC8.ip,poll.PLC8.md.PLC8_T6,poll.PLC8.md_count,poll.PLC9.coil_count,poll.PLC9.error_count,poll.PLC9.ip,poll.PLC9.md.PLC9_T7,poll.PLC9.md_count
82,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.3801679611206055,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.355531692504883,2,poll:PLC4:PLC4_T3,4.920688152313232,3,poll:PLC4:PLC4_T4,3.268880605697632,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.2563400268554688,2,poll:PLC9:PLC9_T7,2.87196946144104,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.404052734375,2.9766154289245605,93.59326171875,93.61138153076172,3.3596017360687256,5,0,0,192.168.2.1,3.3801679611206055,3.3166747093200684,4.940232276916504,3.20878267288208,4,0,0,192.168.3.1,32.193389892578125,75.67396545410156,29.550710678100586,29.5898494720459,88.67078399658203,31.29338836669922,0.0,0.0,0.0,49.074615478515625,3.355531692504883,92.9219970703125,12,0,0,192.168.4.1,4.920688152313232,3.268880605697632,3.289914846420288,2.9668660163879395,4,0,0,192.168.5.1,31.748023986816406,64.16635131835938,31.748023986816406,58.913753509521484,0.0,0.0,0.0,7,0,0,192.168.7.1,3.2563400268554688,1,0,0,192.168.8.1,4.9988908767700195,1,0,0,192.168.9.1,2.87196946144104,1
83,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.4007484912872314,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.3943183422088623,2,poll:PLC4:PLC4_T3,4.901143550872803,3,poll:PLC4:PLC4_T4,3.328951597213745,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.2227652072906494,2,poll:PLC9:PLC9_T7,2.777327299118042,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.417964935302734,2.9766275882720947,93.5670394897461,93.58515930175781,3.3801679611206055,5,0,0,192.168.2.1,3.4007484912872314,3.355531692504883,4.920688152313232,3.268880605697632,4,0,0,192.168.3.1,32.226863861083984,75.65441131591797,29.584854125976562,29.623977661132812,88.722900390625,31.326862335205078,0.0,0.0,0.0,49.06513214111328,3.3943183422088623,92.8333511352539,12,0,0,192.168.4.1,4.901143550872803,3.328951597213745,3.2563400268554688,2.87196946144104,4,0,0,192.168.5.1,31.76970863342285,64.13277435302734,31.76970863342285,58.834102630615234,0.0,0.0,0.0,7,0,0,192.168.7.1,3.2227652072906494,1,0,0,192.168.8.1,4.974178791046143,1,0,0,192.168.9.1,2.777327299118042,1
84,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.4213430881500244,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.433035135269165,2,poll:PLC4:PLC4_T3,4.881599426269531,3,poll:PLC4:PLC4_T4,3.388996124267578,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.18919038772583,2,poll:PLC9:PLC9_T7,2.682936906814575,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.431884765625,2.976639747619629,93.54081726074219,93.55892181396484,3.4007484912872314,5,0,0,192.168.2.1,3.4213430881500244,3.3943183422088623,4.901143550872803,3.328951597213745,4,0,0,192.168.3.1,32.26029586791992,75.63487243652344,29.61895179748535,29.658061981201172,88.77497863769531,31.360294342041016,0.0,0.0,0.0,49.055641174316406,3.433035135269165,92.74498748779297,12,0,0,192.168.4.1,4.881599426269531,3.388996124267578,3.2227652072906494,2.777327299118042,4,0,0,192.168.5.1,31.791399002075195,64.09920501708984,31.791399002075195,58.75447463989258,0.0,0.0,0.0,7,0,0,192.168.7.1,3.18919038772583,1,0,0,192.168.8.1,4.949282169342041,1,0,0,192.168.9.1,2.682936906814575,1
85,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.4419517517089844,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.471682071685791,2,poll:PLC4:PLC4_T3,4.862054824829102,3,poll:PLC4:PLC4_T4,3.4490134716033936,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.1556155681610107,2,poll:PLC9:PLC9_T7,2.5887954235076904,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.445804595947266,2.976651906967163,93.51457977294922,93.53268432617188,3.4213430881500244,5,0,0,192.168.2.1,3.4419517517089844,3.433035135269165,4.881599426269531,3.388996124267578,4,0,0,192.168.3.1,32.29368209838867,75.6153335571289,29.653003692626953,29.692100524902344,88.8270492553711,31.3936824798584,0.0,0.0,0.0,49.04612731933594,3.471682071685791,92.65689849853516,12,0,0,192.168.4.1,4.862054824829102,3.4490134716033936,3.18919038772583,2.682936906814575,4,0,0,192.168.5.1,31.81309700012207,64.06562805175781,31.81309700012207,58.674869537353516,0.0,0.0,0.0,7,0,0,192.168.7.1,3.1556155681610107,1,0,0,192.168.8.1,4.924201965332031,1,0,0,192.168.9.1,2.5887954235076904,1
86,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.4625742435455322,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.5102593898773193,2,poll:PLC4:PLC4_T3,4.84251070022583,3,poll:PLC4:PLC4_T4,3.5090043544769287,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.1220405101776123,2,poll:PLC9:PLC9_T7,2.494900941848755,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.17142868041992,2.976412534713745,94.03118896484375,94.0494384765625,3.4419517517089844,5,0,0,192.168.2.1,3.4625742435455322,3.471682071685791,4.862054824829102,3.4490134716033936,4,0,0,192.168.3.1,32.20955276489258,74.94446563720703,29.578718185424805,29.61808967590332,88.39958190917969,31.309551239013672,0.0,0.0,0.0,49.232086181640625,3.5102593898773193,90.93334197998047,12,0,0,192.168.4.1,4.84251070022583,3.5090043544769287,3.1556155681610107,2.5887954235076904,4,0,0,192.168.5.1,31.639394760131836,63.32466125488281,31.639394760131836,58.5368766784668,0.0,0.0,0.0,7,0,0,192.168.7.1,3.1220405101776123,1,0,0,192.168.8.1,4.8989410400390625,1,0,0,192.168.9.1,2.494900941848755,1
87,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.4806199073791504,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.547147750854492,2,poll:PLC4:PLC4_T3,4.819960117340088,3,poll:PLC4:PLC4_T4,3.563059091567993,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.075996160507202,2,poll:PLC9:PLC9_T7,2.4010555744171143,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.18394088745117,2.976423501968384,94.00765228271484,94.02589416503906,3.4625742435455322,5,0,0,192.168.2.1,3.4806199073791504,3.5102593898773193,4.84251070022583,3.5090043544769287,4,0,0,192.168.3.1,32.241050720214844,74.92191314697266,29.610883712768555,29.650243759155273,88.44702911376953,31.341049194335938,0.0,0.0,0.0,49.22406768798828,3.547147750854492,90.84158325195312,12,0,0,192.168.4.1,4.819960117340088,3.563059091567993,3.1220405101776123,2.494900941848755,4,0,0,192.168.5.1,31.65867042541504,63.27861404418945,31.65867042541504,58.44394302368164,0.0,0.0,0.0,7,0,0,192.168.7.1,3.075996160507202,1,0,0,192.168.8.1,4.873271465301514,1,0,0,192.168.9.1,2.4010555744171143,1
88,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.498682975769043,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.5839619636535645,2,poll:PLC4:PLC4_T3,4.797409534454346,3,poll:PLC4:PLC4_T4,3.617091178894043,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.029951572418213,2,poll:PLC9:PLC9_T7,2.305866241455078,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.19647216796875,2.9764342308044434,93.98407745361328,94.00231170654297,3.4806199073791504,5,0,0,192.168.2.1,3.498682975769043,3.547147750854492,4.819960117340088,3.563059091567993,4,0,0,192.168.3.1,32.27249526977539,74.89936065673828,29.64299201965332,29.682340621948242,88.49446868896484,31.37249183654785,0.0,0.0,0.0,49.21601486206055,3.5839619636535645,90.7498779296875,12,0,0,192.168.4.1,4.797409534454346,3.617091178894043,3.075996160507202,2.4010555744171143,4,0,0,192.168.5.1,31.677961349487305,63.23257064819336,31.677961349487305,58.36298751831055,0.0,0.0,0.0,7,0,0,192.168.7.1,3.029951572418213,1,0,0,192.168.8.1,4.847382545471191,1,0,0,192.168.9.1,2.305866241455078,1
89,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.51676344871521,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.6207022666931152,2,poll:PLC4:PLC4_T3,4.7748589515686035,3,poll:PLC4:PLC4_T4,3.671100616455078,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.9839069843292236,2,poll:PLC9:PLC9_T7,2.210918664932251,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.209007263183594,2.976445198059082,93.96049499511719,93.97872161865234,3.498682975769043,5,0,0,192.168.2.1,3.51676344871521,3.5839619636535645,4.797409534454346,3.617091178894043,4,0,0,192.168.3.1,32.303890228271484,74.8768081665039,29.6750545501709,29.71438980102539,88.5418701171875,31.40389060974121,0.0,0.0,0.0,49.20795440673828,3.6207022666931152,90.65849304199219,12,0,0,192.168.4.1,4.7748589515686035,3.671100616455078,3.029951572418213,2.305866241455078,4,0,0,192.168.5.1,31.6972599029541,63.186527252197266,31.6972599029541,58.282142639160156,0.0,0.0,0.0,7,0,0,192.168.7.1,2.9839069843292236,1,0,0,192.168.8.1,4.821315765380859,1,0,0,192.168.9.1,2.210918664932251,1
90,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.5348613262176514,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.6573688983917236,2,poll:PLC4:PLC4_T3,4.752308368682861,3,poll:PLC4:PLC4_T4,3.7250874042510986,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.9378626346588135,2,poll:PLC9:PLC9_T7,2.1162109375,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.22154235839844,2.9764561653137207,93.9369125366211,93.95513153076172,3.51676344871521,5,0,0,192.168.2.1,3.5348613262176514,3.6207022666931152,4.7748589515686035,3.671100616455078,4,0,0,192.168.3.1,32.335243225097656,74.85425567626953,29.707067489624023,29.74639320373535,88.58924102783203,31.435243606567383,0.0,0.0,0.0,49.199886322021484,3.6573688983917236,90.56742095947266,12,0,0,192.168.4.1,4.752308368682861,3.7250874042510986,2.9839069843292236,2.210918664932251,4,0,0,192.168.5.1,31.716569900512695,63.14048385620117,31.716569900512695,58.201332092285156,0.0,0.0,0.0,7,0,0,192.168.7.1,2.9378626346588135,1,0,0,192.168.8.1,4.795072555541992,1,0,0,192.168.9.1,2.1162109375,1
91,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.552976131439209,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.6939618587493896,2,poll:PLC4:PLC4_T3,4.729757785797119,3,poll:PLC4:PLC4_T4,3.7790513038635254,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.891818046569824,2,poll:PLC9:PLC9_T7,2.021740436553955,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.23408126831055,2.9764671325683594,93.91331481933594,93.93153381347656,3.5348613262176514,5,0,0,192.168.2.1,3.552976131439209,3.6573688983917236,4.752308368682861,3.7250874042510986,4,0,0,192.168.3.1,32.366554260253906,74.83171081542969,29.73903465270996,29.77834701538086,88.6365737915039,31.466552734375,0.0,0.0,0.0,49.191810607910156,3.6939618587493896,90.4766616821289,12,0,0,192.168.4.1,4.729757785797119,3.7790513038635254,2.9378626346588135,2.1162109375,4,0,0,192.168.5.1,31.73588752746582,63.09444046020508,31.73588752746582,58.12055587768555,0.0,0.0,0.0,7,0,0,192.168.7.1,2.891818046569824,1,0,0,192.168.8.1,4.768655300140381,1,0,0,192.168.9.1,2.021740436553955,1
92,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.571107864379883,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.7304818630218506,2,poll:PLC4:PLC4_T3,4.707207202911377,3,poll:PLC4:PLC4_T4,3.8329925537109375,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.845773458480835,2,poll:PLC9:PLC9_T7,1.927505373954773,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.24662399291992,2.976478099822998,93.88971710205078,93.90792083740234,3.552976131439209,5,0,0,192.168.2.1,3.571107864379883,3.6939618587493896,4.729757785797119,3.7790513038635254,4,0,0,192.168.3.1,32.3978157043457,74.80915832519531,29.770954132080078,29.81025505065918,88.68385314941406,31.49781608581543,0.0,0.0,0.0,49.18373489379883,3.7304818630218506,90.38622283935547,12,0,0,192.168.4.1,4.707207202911377,3.8329925537109375,2.891818046569824,2.021740436553955,4,0,0,192.168.5.1,31.75521469116211,63.04839324951172,31.75521469116211,58.039817810058594,0.0,0.0,0.0,7,0,0,192.168.7.1,2.845773458480835,1,0,0,192.168.8.1,4.742064952850342,1,0,0,192.168.9.1,1.927505373954773,1
93,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.589256525039673,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.7669289112091064,2,poll:PLC4:PLC4_T3,4.684656620025635,3,poll:PLC4:PLC4_T4,3.8869106769561768,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.799729108810425,2,poll:PLC9:PLC9_T7,1.833503246307373,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.25916290283203,2.9764890670776367,93.8661117553711,93.88430786132812,3.571107864379883,5,0,0,192.168.2.1,3.589256525039673,3.7304818630218506,4.707207202911377,3.8329925537109375,4,0,0,192.168.3.1,32.429039001464844,74.78661346435547,29.80282974243164,29.842119216918945,88.7311782836914,31.529037475585938,0.0,0.0,0.0,49.17561340332031,3.7669289112091064,90.29608154296875,12,0,0,192.168.4.1,4.684656620025635,3.8869106769561768,2.845773458480835,1.927505373954773,4,0,0,192.168.5.1,31.77454948425293,63.002349853515625,31.77454948425293,57.95912170410156,0.0,0.0,0.0,7,0,0,192.168.7.1,2.799729108810425,1,0,0,192.168.8.1,4.715303421020508,1,0,0,192.168.9.1,1.833503246307373,1
94,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.607421875,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.8033034801483154,2,poll:PLC4:PLC4_T3,4.662106037139893,3,poll:PLC4:PLC4_T4,3.9408063888549805,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.7536845207214355,2,poll:PLC9:PLC9_T7,1.7397319078445435,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.27170944213867,2.9765000343322754,93.84249114990234,93.86068725585938,3.589256525039673,5,0,0,192.168.2.1,3.607421875,3.7669289112091064,4.684656620025635,3.8869106769561768,4,0,0,192.168.3.1,32.46021270751953,74.7640609741211,29.83465576171875,29.873933792114258,88.77840423583984,31.560213088989258,0.0,0.0,0.0,49.167510986328125,3.8033034801483154,90.20626068115234,12,0,0,192.168.4.1,4.662106037139893,3.9408063888549805,2.799729108810425,1.833503246307373,4,0,0,192.168.5.1,31.793893814086914,62.95630645751953,31.793893814086914,57.87846755981445,0.0,0.0,0.0,7,0,0,192.168.7.1,2.7536845207214355,1,0,0,192.168.8.1,4.688372611999512,1,0,0,192.168.9.1,1.7397319078445435,1
95,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.6256039142608643,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.8396058082580566,2,poll:PLC4:PLC4_T3,4.63955545425415,3,poll:PLC4:PLC4_T4,3.9946789741516113,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.7076399326324463,2,poll:PLC9:PLC9_T7,1.6461892127990723,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.28425979614258,2.976511001586914,93.8188705444336,93.8370590209961,3.607421875,5,0,0,192.168.2.1,3.6256039142608643,3.8033034801483154,4.662106037139893,3.9408063888549805,4,0,0,192.168.3.1,32.49134826660156,74.74150848388672,29.866437911987305,29.905702590942383,88.82563018798828,31.591344833374023,0.0,0.0,0.0,49.15938949584961,3.8396058082580566,90.11673736572266,12,0,0,192.168.4.1,4.63955545425415,3.9946789741516113,2.7536845207214355,1.7397319078445435,4,0,0,192.168.5.1,31.813247680664062,62.91026306152344,31.813247680664062,57.797855377197266,0.0,0.0,0.0,7,0,0,192.168.7.1,2.7076399326324463,1,0,0,192.168.8.1,4.661273956298828,1,0,0,192.168.9.1,1.6461892127990723,1
96,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.6438024044036865,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.875836133956909,2,poll:PLC4:PLC4_T3,4.617004871368408,3,poll:PLC4:PLC4_T4,4.048528671264648,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.661595582962036,2,poll:PLC9:PLC9_T7,1.5528730154037476,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.296810150146484,2.9765219688415527,93.79524230957031,93.81342315673828,3.6256039142608643,5,0,0,192.168.2.1,3.6438024044036865,3.8396058082580566,4.63955545425415,3.9946789741516113,4,0,0,192.168.3.1,32.52243423461914,74.71896362304688,29.89817237854004,29.93742561340332,88.872802734375,31.622432708740234,0.0,0.0,0.0,49.15126037597656,3.875836133956909,90.02753448486328,12,0,0,192.168.4.1,4.617004871368408,4.048528671264648,2.7076399326324463,1.6461892127990723,4,0,0,192.168.5.1,31.83260726928711,62.864219665527344,31.83260726928711,57.717288970947266,0.0,0.0,0.0,7,0,0,192.168.7.1,2.661595582962036,1,0,0,192.168.8.1,4.634008407592773,1,0,0,192.168.9.1,1.5528730154037476,1
97,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.662017345428467,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.911994457244873,2,poll:PLC4:PLC4_T3,4.594454288482666,3,poll:PLC4:PLC4_T4,4.102355480194092,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.615550994873047,2,poll:PLC9:PLC9_T7,1.4597814083099365,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.30936050415039,2.9765329360961914,93.77161407470703,93.78978729248047,3.6438024044036865,5,0,0,192.168.2.1,3.662017345428467,3.875836133956909,4.617004871368408,4.048528671264648,4,0,0,192.168.3.1,32.5534782409668,74.69640350341797,29.929861068725586,29.969100952148438,88.91996765136719,31.653478622436523,0.0,0.0,0.0,49.14311599731445,3.911994457244873,89.93862915039062,12,0,0,192.168.4.1,4.594454288482666,4.102355480194092,2.661595582962036,1.5528730154037476,4,0,0,192.168.5.1,31.851978302001953,62.818172454833984,31.851978302001953,57.63677215576172,0.0,0.0,0.0,7,0,0,192.168.7.1,2.615550994873047,1,0,0,192.168.8.1,4.606578350067139,1,0,0,192.168.9.1,1.4597814083099365,1
98,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.680248260498047,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.9480817317962646,2,poll:PLC4:PLC4_T3,4.571903705596924,3,poll:PLC4:PLC4_T4,4.156159400939941,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.5695066452026367,2,poll:PLC9:PLC9_T7,1.3669122457504272,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,35.777767181396484,2.9760677814483643,94.77063751220703,94.78910064697266,3.662017345428467,5,0,0,192.168.2.1,3.680248260498047,3.911994457244873,4.594454288482666,4.102355480194092,4,0,0,192.168.3.1,32.33110046386719,73.65043640136719,29.73170280456543,29.771284103393555,88.28336334228516,31.43109893798828,0.0,0.0,0.0,49.37308120727539,3.9480817317962646,85.83183288574219,12,0,0,192.168.4.1,4.571903705596924,4.156159400939941,2.615550994873047,1.4597814083099365,4,0,0,192.168.5.1,28.53879165649414,62.24437713623047,28.41277503967285,68.62850952148438,32.85322952270508,0.0,0.0,7,0,0,192.168.7.1,2.5695066452026367,1,0,0,192.168.8.1,4.57898473739624,1,0,0,192.168.9.1,1.3669122457504272,1
99,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.6847457885742188,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.980332612991333,2,poll:PLC4:PLC4_T3,4.545219421386719,3,poll:PLC4:PLC4_T4,4.201169490814209,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,2.5157885551452637,2,poll:PLC9:PLC9_T7,1.4120399951934814,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,35.78279495239258,2.976072072982788,94.76119995117188,94.7796630859375,3.680248260498047,5,0,0,192.168.2.1,3.6847457885742188,3.9480817317962646,4.571903705596924,4.156159400939941,4,0,0,192.168.3.1,32.355716705322266,73.6237564086914,29.757251739501953,29.79682159423828,88.32268524169922,31.45571517944336,0.0,0.0,0.0,49.36588668823242,3.980332612991333,85.69202423095703,12,0,0,192.168.4.1,4.545219421386719,4.201169490814209,2.5695066452026367,1.3669122457504272,4,0,0,192.168.5.1,28.545461654663086,62.19065856933594,28.41948127746582,68.65225219726562,32.847434997558594,0.0,0.0,7,0,0,192.168.7.1,2.5157885551452637,1,0,0,192.168.8.1,4.601478099822998,1,0,0,192.168.9.1,1.4120399951934814,1
